Date ID,Day of Month,Day of Week,Is Weekend,Month Name,Quarter,Month,Year,Date
1104,22,6,1,March,1,3,2014,2014-03-22 00:00:00
1105,9,3,0,July,3,7,2014,2014-07-09 00:00:00
1106,9,2,0,December,4,12,2014,2014-12-09 00:00:00
1107,15,1,0,September,3,9,2014,2014-09-15 00:00:00
1108,18,2,0,February,1,2,2014,2014-02-18 00:00:00
1109,7,2,0,October,4,10,2014,2014-10-07 00:00:00
1110,5,6,1,April,2,4,2014,2014-04-05 00:00:00
1111,17,4,0,July,3,7,2014,2014-07-17 00:00:00
1112,8,1,0,December,4,12,2014,2014-12-08 00:00:00
1113,28,2,0,October,4,10,2014,2014-10-28 00:00:00
1114,5,3,0,March,1,3,2014,2014-03-05 00:00:00
1115,24,3,0,December,4,12,2014,2014-12-24 00:00:00
1116,12,3,0,November,4,11,2014,2014-11-12 00:00:00
1117,8,6,1,March,1,3,2014,2014-03-08 00:00:00
1118,16,1,0,June,2,6,2014,2014-06-16 00:00:00
1119,29,3,0,October,4,10,2014,2014-10-29 00:00:00
1120,21,3,0,May,2,5,2014,2014-05-21 00:00:00
1121,25,2,0,February,1,2,2014,2014-02-25 00:00:00
1122,11,6,1,October,4,10,2014,2014-10-11 00:00:00
1123,4,6,1,January,1,1,2014,2014-01-04 00:00:00
1124,4,2,0,March,1,3,2014,2014-03-04 00:00:00
1125,26,5,1,September,3,9,2014,2014-09-26 00:00:00
1126,9,3,0,April,2,4,2014,2014-04-09 00:00:00
1127,13,1,0,October,4,10,2014,2014-10-13 00:00:00
1128,26,1,0,May,2,5,2014,2014-05-26 00:00:00
1129,19,1,0,May,2,5,2014,2014-05-19 00:00:00
1130,19,4,0,June,2,6,2014,2014-06-19 00:00:00
1131,19,2,0,August,3,8,2014,2014-08-19 00:00:00
1132,14,5,1,November,4,11,2014,2014-11-14 00:00:00
1133,10,4,0,April,2,4,2014,2014-04-10 00:00:00
1134,22,5,1,August,3,8,2014,2014-08-22 00:00:00
1135,17,3,0,September,3,9,2014,2014-09-17 00:00:00
1136,27,4,0,March,1,3,2014,2014-03-27 00:00:00
1137,15,3,0,January,1,1,2014,2014-01-15 00:00:00
1138,2,4,0,October,4,10,2014,2014-10-02 00:00:00
1139,8,6,1,November,4,11,2014,2014-11-08 00:00:00
1140,3,5,1,January,1,1,2014,2014-01-03 00:00:00
1141,4,3,0,June,2,6,2014,2014-06-04 00:00:00
1142,15,6,1,March,1,3,2014,2014-03-15 00:00:00
1143,16,3,0,April,2,4,2014,2014-04-16 00:00:00
1144,18,6,1,October,4,10,2014,2014-10-18 00:00:00
1145,9,4,0,January,1,1,2014,2014-01-09 00:00:00
1146,12,1,0,May,2,5,2014,2014-05-12 00:00:00
1147,15,4,0,May,2,5,2014,2014-05-15 00:00:00
1148,10,4,0,July,3,7,2014,2014-07-10 00:00:00
1149,13,4,0,March,1,3,2014,2014-03-13 00:00:00
1150,3,1,0,November,4,11,2014,2014-11-03 00:00:00
1151,31,6,1,May,2,5,2014,2014-05-31 00:00:00
1152,20,6,1,December,4,12,2014,2014-12-20 00:00:00
1153,25,5,1,April,2,4,2014,2014-04-25 00:00:00
1154,28,6,1,June,2,6,2014,2014-06-28 00:00:00
1155,27,4,0,February,1,2,2014,2014-02-27 00:00:00
1156,29,6,1,November,4,11,2014,2014-11-29 00:00:00
1157,28,2,0,January,1,1,2014,2014-01-28 00:00:00
1158,10,6,1,May,2,5,2014,2014-05-10 00:00:00
1159,2,3,0,April,2,4,2014,2014-04-02 00:00:00
1160,18,3,0,June,2,6,2014,2014-06-18 00:00:00
1161,21,1,0,July,3,7,2014,2014-07-21 00:00:00
1162,18,1,0,August,3,8,2014,2014-08-18 00:00:00
1163,18,5,1,April,2,4,2014,2014-04-18 00:00:00
1164,10,1,0,November,4,11,2014,2014-11-10 00:00:00
1165,16,2,0,December,4,12,2014,2014-12-16 00:00:00
1166,5,1,0,May,2,5,2014,2014-05-05 00:00:00
1167,26,6,1,April,2,4,2014,2014-04-26 00:00:00
1168,24,1,0,March,1,3,2014,2014-03-24 00:00:00
1169,29,2,0,April,2,4,2014,2014-04-29 00:00:00
1170,26,6,1,July,3,7,2014,2014-07-26 00:00:00
1171,19,3,0,March,1,3,2014,2014-03-19 00:00:00
1172,13,4,0,November,4,11,2014,2014-11-13 00:00:00
1173,20,4,0,February,1,2,2014,2014-02-20 00:00:00
1174,13,0,0,April,2,4,2014,2014-04-13 00:00:00
1175,21,5,1,March,1,3,2014,2014-03-21 00:00:00
1176,17,0,0,August,3,8,2014,2014-08-17 00:00:00
1177,1,3,0,October,4,10,2014,2014-10-01 00:00:00
1178,3,6,1,May,2,5,2014,2014-05-03 00:00:00
1179,22,1,0,September,3,9,2014,2014-09-22 00:00:00
1180,31,5,1,October,4,10,2014,2014-10-31 00:00:00
1181,2,6,1,August,3,8,2014,2014-08-02 00:00:00
1182,22,6,1,February,1,2,2014,2014-02-22 00:00:00
1183,26,3,0,February,1,2,2014,2014-02-26 00:00:00
1184,17,5,1,January,1,1,2014,2014-01-17 00:00:00
1185,29,5,1,August,3,8,2014,2014-08-29 00:00:00
1186,15,3,0,October,4,10,2014,2014-10-15 00:00:00
1187,4,2,0,February,1,2,2014,2014-02-04 00:00:00
1188,9,2,0,September,3,9,2014,2014-09-09 00:00:00
1189,30,0,0,March,1,3,2014,2014-03-30 00:00:00
1190,18,5,1,July,3,7,2014,2014-07-18 00:00:00
1191,30,3,0,April,2,4,2014,2014-04-30 00:00:00
1192,15,2,0,April,2,4,2014,2014-04-15 00:00:00
1193,4,5,1,April,2,4,2014,2014-04-04 00:00:00
1194,23,4,0,January,1,1,2014,2014-01-23 00:00:00
1195,11,5,1,July,3,7,2014,2014-07-11 00:00:00
1196,12,6,1,July,3,7,2014,2014-07-12 00:00:00
1197,3,1,0,February,1,2,2014,2014-02-03 00:00:00
1198,22,2,0,April,2,4,2014,2014-04-22 00:00:00
1199,20,5,1,June,2,6,2014,2014-06-20 00:00:00
1200,24,0,0,August,3,8,2014,2014-08-24 00:00:00
1201,17,1,0,March,1,3,2014,2014-03-17 00:00:00
1202,27,6,1,September,3,9,2014,2014-09-27 00:00:00
1203,18,2,0,March,1,3,2014,2014-03-18 00:00:00
1204,23,5,1,May,2,5,2014,2014-05-23 00:00:00
1205,29,2,0,July,3,7,2014,2014-07-29 00:00:00
1206,11,2,0,March,1,3,2014,2014-03-11 00:00:00
1207,23,6,1,August,3,8,2014,2014-08-23 00:00:00
1208,30,4,0,January,1,1,2014,2014-01-30 00:00:00
1209,6,1,0,October,4,10,2014,2014-10-06 00:00:00
1210,4,0,0,May,2,5,2014,2014-05-04 00:00:00
1211,10,5,1,October,4,10,2014,2014-10-10 00:00:00
1212,7,3,0,May,2,5,2014,2014-05-07 00:00:00
1213,28,0,0,December,4,12,2014,2014-12-28 00:00:00
1214,27,1,0,January,1,1,2014,2014-01-27 00:00:00
1215,14,1,0,April,2,4,2014,2014-04-14 00:00:00
1216,23,3,0,April,2,4,2014,2014-04-23 00:00:00
1217,16,6,1,August,3,8,2014,2014-08-16 00:00:00
1218,14,0,0,September,3,9,2014,2014-09-14 00:00:00
1219,31,4,0,July,3,7,2014,2014-07-31 00:00:00
1220,25,6,1,October,4,10,2014,2014-10-25 00:00:00
1221,11,1,0,August,3,8,2014,2014-08-11 00:00:00
1222,9,0,0,November,4,11,2014,2014-11-09 00:00:00
1223,27,0,0,April,2,4,2014,2014-04-27 00:00:00
1224,23,0,0,November,4,11,2014,2014-11-23 00:00:00
1225,21,2,0,January,1,1,2014,2014-01-21 00:00:00
1226,6,4,0,March,1,3,2014,2014-03-06 00:00:00
1227,7,2,0,January,1,1,2014,2014-01-07 00:00:00
1228,16,4,0,January,1,1,2014,2014-01-16 00:00:00
1229,20,1,0,January,1,1,2014,2014-01-20 00:00:00
1230,8,3,0,January,1,1,2014,2014-01-08 00:00:00
1231,30,4,0,October,4,10,2014,2014-10-30 00:00:00
1232,5,0,0,October,4,10,2014,2014-10-05 00:00:00
1233,24,6,1,May,2,5,2014,2014-05-24 00:00:00
1234,16,3,0,July,3,7,2014,2014-07-16 00:00:00
1235,8,2,0,April,2,4,2014,2014-04-08 00:00:00
1236,17,6,1,May,2,5,2014,2014-05-17 00:00:00
1237,22,4,0,May,2,5,2014,2014-05-22 00:00:00
1238,5,3,0,February,1,2,2014,2014-02-05 00:00:00
1239,20,0,0,April,2,4,2014,2014-04-20 00:00:00
1240,1,6,1,October,4,10,2011,2011-10-01 00:00:00
1241,4,0,0,November,4,11,2012,2012-11-04 00:00:00
1242,18,3,0,January,1,1,2012,2012-01-18 00:00:00
1243,18,1,0,February,1,2,2013,2013-02-18 00:00:00
1244,18,6,1,January,1,1,2014,2014-01-18 00:00:00
1245,6,1,0,January,1,1,2014,2014-01-06 00:00:00
1246,16,0,0,February,1,2,2014,2014-02-16 00:00:00
1247,25,5,1,July,3,7,2014,2014-07-25 00:00:00
1248,19,6,1,July,3,7,2014,2014-07-19 00:00:00
1249,2,4,0,February,1,2,2012,2012-02-02 00:00:00
1250,8,2,0,January,1,1,2013,2013-01-08 00:00:00
1251,1,6,1,February,1,2,2014,2014-02-01 00:00:00
1252,15,0,0,June,2,6,2014,2014-06-15 00:00:00
1253,13,4,0,January,1,1,2011,2011-01-13 00:00:00
1254,10,3,0,August,3,8,2011,2011-08-10 00:00:00
1255,11,6,1,June,2,6,2011,2011-06-11 00:00:00
1256,11,3,0,January,1,1,2012,2012-01-11 00:00:00
1257,27,3,0,June,2,6,2012,2012-06-27 00:00:00
1258,3,5,1,August,3,8,2012,2012-08-03 00:00:00
1259,18,5,1,January,1,1,2013,2013-01-18 00:00:00
1260,28,0,0,September,3,9,2014,2014-09-28 00:00:00
1261,15,5,1,April,2,4,2011,2011-04-15 00:00:00
1262,13,3,0,July,3,7,2011,2011-07-13 00:00:00
1263,13,0,0,November,4,11,2011,2011-11-13 00:00:00
1264,14,1,0,February,1,2,2011,2011-02-14 00:00:00
1265,21,0,0,August,3,8,2011,2011-08-21 00:00:00
1266,10,4,0,March,1,3,2011,2011-03-10 00:00:00
1267,27,3,0,April,2,4,2011,2011-04-27 00:00:00
1268,12,6,1,March,1,3,2011,2011-03-12 00:00:00
1269,26,3,0,January,1,1,2011,2011-01-26 00:00:00
1270,25,2,0,January,1,1,2011,2011-01-25 00:00:00
1271,7,4,0,July,3,7,2011,2011-07-07 00:00:00
1272,10,4,0,February,1,2,2011,2011-02-10 00:00:00
1273,9,3,0,March,1,3,2011,2011-03-09 00:00:00
1274,15,0,0,May,2,5,2011,2011-05-15 00:00:00
1275,18,2,0,January,1,1,2011,2011-01-18 00:00:00
1276,2,2,0,August,3,8,2011,2011-08-02 00:00:00
1277,31,0,0,July,3,7,2011,2011-07-31 00:00:00
1278,7,0,0,August,3,8,2011,2011-08-07 00:00:00
1279,27,0,0,March,1,3,2011,2011-03-27 00:00:00
1280,3,1,0,January,1,1,2011,2011-01-03 00:00:00
1281,18,0,0,September,3,9,2011,2011-09-18 00:00:00
1282,13,1,0,February,1,2,2012,2012-02-13 00:00:00
1283,23,1,0,April,2,4,2012,2012-04-23 00:00:00
1284,30,4,0,August,3,8,2012,2012-08-30 00:00:00
1285,27,6,1,October,4,10,2012,2012-10-27 00:00:00
1286,16,1,0,January,1,1,2012,2012-01-16 00:00:00
1287,6,3,0,June,2,6,2012,2012-06-06 00:00:00
1288,18,6,1,August,3,8,2012,2012-08-18 00:00:00
1289,25,3,0,January,1,1,2012,2012-01-25 00:00:00
1290,30,6,1,June,2,6,2012,2012-06-30 00:00:00
1291,10,2,0,January,1,1,2012,2012-01-10 00:00:00
1292,14,6,1,January,1,1,2012,2012-01-14 00:00:00
1293,11,6,1,February,1,2,2012,2012-02-11 00:00:00
1294,14,2,0,August,3,8,2012,2012-08-14 00:00:00
1295,3,2,0,April,2,4,2012,2012-04-03 00:00:00
1296,2,0,0,September,3,9,2012,2012-09-02 00:00:00
1297,28,2,0,February,1,2,2012,2012-02-28 00:00:00
1298,20,5,1,January,1,1,2012,2012-01-20 00:00:00
1299,12,0,0,August,3,8,2012,2012-08-12 00:00:00
1300,7,6,1,January,1,1,2012,2012-01-07 00:00:00
1301,3,6,1,March,1,3,2012,2012-03-03 00:00:00
1302,24,4,0,May,2,5,2012,2012-05-24 00:00:00
1303,4,6,1,August,3,8,2012,2012-08-04 00:00:00
1304,17,5,1,February,1,2,2012,2012-02-17 00:00:00
1305,22,0,0,January,1,1,2012,2012-01-22 00:00:00
1306,27,5,1,July,3,7,2012,2012-07-27 00:00:00
1307,1,0,0,July,3,7,2012,2012-07-01 00:00:00
1308,26,6,1,January,1,1,2013,2013-01-26 00:00:00
1309,19,6,1,January,1,1,2013,2013-01-19 00:00:00
1310,11,0,0,August,3,8,2013,2013-08-11 00:00:00
1311,29,2,0,January,1,1,2013,2013-01-29 00:00:00
1312,30,2,0,April,2,4,2013,2013-04-30 00:00:00
1313,3,0,0,March,1,3,2013,2013-03-03 00:00:00
1314,23,0,0,June,2,6,2013,2013-06-23 00:00:00
1315,15,5,1,February,1,2,2013,2013-02-15 00:00:00
1316,26,2,0,February,1,2,2013,2013-02-26 00:00:00
1317,12,5,1,July,3,7,2013,2013-07-12 00:00:00
1318,6,6,1,July,3,7,2013,2013-07-06 00:00:00
1319,12,6,1,January,1,1,2013,2013-01-12 00:00:00
1320,9,0,0,June,2,6,2013,2013-06-09 00:00:00
1321,25,0,0,August,3,8,2013,2013-08-25 00:00:00
1322,14,2,0,May,2,5,2013,2013-05-14 00:00:00
1323,2,6,1,March,1,3,2013,2013-03-02 00:00:00
1324,27,0,0,January,1,1,2013,2013-01-27 00:00:00
1325,7,0,0,April,2,4,2013,2013-04-07 00:00:00
1326,29,0,0,September,3,9,2013,2013-09-29 00:00:00
1327,14,0,0,July,3,7,2013,2013-07-14 00:00:00
1328,5,6,1,July,3,7,2014,2014-07-05 00:00:00
1329,8,6,1,February,1,2,2014,2014-02-08 00:00:00
1330,14,2,0,January,1,1,2014,2014-01-14 00:00:00
1331,7,1,0,July,3,7,2014,2014-07-07 00:00:00
1332,27,0,0,July,3,7,2014,2014-07-27 00:00:00
1333,29,6,1,March,1,3,2014,2014-03-29 00:00:00
1334,15,6,1,February,1,2,2014,2014-02-15 00:00:00
1335,6,0,0,April,2,4,2014,2014-04-06 00:00:00
1336,19,6,1,April,2,4,2014,2014-04-19 00:00:00
1337,5,0,0,January,1,1,2014,2014-01-05 00:00:00
1338,26,0,0,January,1,1,2014,2014-01-26 00:00:00
1339,3,0,0,August,3,8,2014,2014-08-03 00:00:00
1340,23,0,0,March,1,3,2014,2014-03-23 00:00:00
1341,23,0,0,February,1,2,2014,2014-02-23 00:00:00
1342,11,6,1,January,1,1,2014,2014-01-11 00:00:00
1343,8,0,0,June,2,6,2014,2014-06-08 00:00:00
1344,29,0,0,June,2,6,2014,2014-06-29 00:00:00
1345,7,1,0,October,4,10,2013,2013-10-07 00:00:00
1346,9,0,0,January,1,1,2011,2011-01-09 00:00:00
1347,11,0,0,December,4,12,2011,2011-12-11 00:00:00
1348,26,6,1,February,1,2,2011,2011-02-26 00:00:00
1349,28,5,1,January,1,1,2011,2011-01-28 00:00:00
1350,25,0,0,December,4,12,2011,2011-12-25 00:00:00
1351,9,6,1,April,2,4,2011,2011-04-09 00:00:00
1352,30,0,0,January,1,1,2011,2011-01-30 00:00:00
1353,27,0,0,May,2,5,2012,2012-05-27 00:00:00
1354,6,6,1,October,4,10,2012,2012-10-06 00:00:00
1355,10,0,0,June,2,6,2012,2012-06-10 00:00:00
1356,1,0,0,April,2,4,2012,2012-04-01 00:00:00
1357,5,6,1,May,2,5,2012,2012-05-05 00:00:00
1358,28,0,0,July,3,7,2013,2013-07-28 00:00:00
1359,9,6,1,February,1,2,2013,2013-02-09 00:00:00
1360,10,0,0,February,1,2,2013,2013-02-10 00:00:00
1361,12,5,1,April,2,4,2013,2013-04-12 00:00:00
1362,6,0,0,October,4,10,2013,2013-10-06 00:00:00
1363,8,0,0,September,3,9,2013,2013-09-08 00:00:00
1364,12,0,0,October,4,10,2014,2014-10-12 00:00:00
1365,11,0,0,May,2,5,2014,2014-05-11 00:00:00
1366,1,0,0,June,2,6,2014,2014-06-01 00:00:00
1367,7,0,0,September,3,9,2014,2014-09-07 00:00:00
1368,25,0,0,May,2,5,2014,2014-05-25 00:00:00
1369,19,0,0,October,4,10,2014,2014-10-19 00:00:00
1370,12,0,0,January,1,1,2014,2014-01-12 00:00:00
1371,16,0,0,October,4,10,2011,2011-10-16 00:00:00
1372,17,0,0,July,3,7,2011,2011-07-17 00:00:00
1373,11,5,1,February,1,2,2011,2011-02-11 00:00:00
1374,19,4,0,July,3,7,2012,2012-07-19 00:00:00
1375,24,5,1,February,1,2,2012,2012-02-24 00:00:00
1376,19,0,0,August,3,8,2012,2012-08-19 00:00:00
1377,21,6,1,January,1,1,2012,2012-01-21 00:00:00
1378,4,6,1,February,1,2,2012,2012-02-04 00:00:00
1379,26,0,0,August,3,8,2012,2012-08-26 00:00:00
1380,24,0,0,June,2,6,2012,2012-06-24 00:00:00
1381,15,0,0,July,3,7,2012,2012-07-15 00:00:00
1382,11,0,0,March,1,3,2012,2012-03-11 00:00:00
1383,27,6,1,July,3,7,2013,2013-07-27 00:00:00
1384,27,0,0,October,4,10,2013,2013-10-27 00:00:00
1385,5,0,0,May,2,5,2013,2013-05-05 00:00:00
1386,13,0,0,January,1,1,2013,2013-01-13 00:00:00
1387,29,0,0,December,4,12,2013,2013-12-29 00:00:00
1388,19,6,1,October,4,10,2013,2013-10-19 00:00:00
1389,19,0,0,January,1,1,2014,2014-01-19 00:00:00
1390,27,0,0,February,1,2,2011,2011-02-27 00:00:00
1391,8,0,0,December,4,12,2013,2013-12-08 00:00:00
1392,9,0,0,February,1,2,2014,2014-02-09 00:00:00
1393,24,0,0,July,3,7,2011,2011-07-24 00:00:00
1394,9,0,0,September,3,9,2012,2012-09-09 00:00:00
1395,3,0,0,June,2,6,2012,2012-06-03 00:00:00
1396,25,0,0,November,4,11,2012,2012-11-25 00:00:00
1397,7,0,0,December,4,12,2014,2014-12-07 00:00:00
1398,8,0,0,January,1,1,2012,2012-01-08 00:00:00
1399,12,0,0,February,1,2,2012,2012-02-12 00:00:00
1400,29,0,0,January,1,1,2012,2012-01-29 00:00:00
1401,6,0,0,March,1,3,2011,2011-03-06 00:00:00
1402,23,0,0,January,1,1,2011,2011-01-23 00:00:00
1403,12,0,0,June,2,6,2011,2011-06-12 00:00:00
1404,2,0,0,December,4,12,2012,2012-12-02 00:00:00
1405,6,0,0,May,2,5,2012,2012-05-06 00:00:00
1406,29,0,0,July,3,7,2012,2012-07-29 00:00:00
1407,18,0,0,November,4,11,2012,2012-11-18 00:00:00
1408,23,0,0,September,3,9,2012,2012-09-23 00:00:00
1409,17,0,0,June,2,6,2012,2012-06-17 00:00:00
1410,14,0,0,October,4,10,2012,2012-10-14 00:00:00
1411,17,0,0,March,1,3,2013,2013-03-17 00:00:00
1412,7,0,0,July,3,7,2013,2013-07-07 00:00:00
1413,24,0,0,March,1,3,2013,2013-03-24 00:00:00
1414,18,0,0,August,3,8,2013,2013-08-18 00:00:00
1415,20,0,0,October,4,10,2013,2013-10-20 00:00:00
1416,6,0,0,January,1,1,2013,2013-01-06 00:00:00
1417,13,0,0,October,4,10,2013,2013-10-13 00:00:00
1418,18,0,0,May,2,5,2014,2014-05-18 00:00:00
1419,15,0,0,April,2,4,2012,2012-04-15 00:00:00
1420,20,0,0,January,1,1,2013,2013-01-20 00:00:00
1421,19,0,0,June,2,6,2011,2011-06-19 00:00:00
1422,24,0,0,April,2,4,2011,2011-04-24 00:00:00
1423,6,0,0,February,1,2,2011,2011-02-06 00:00:00
1424,5,0,0,June,2,6,2011,2011-06-05 00:00:00
1425,13,0,0,February,1,2,2011,2011-02-13 00:00:00
1426,30,0,0,September,3,9,2012,2012-09-30 00:00:00
1427,16,0,0,March,1,3,2014,2014-03-16 00:00:00
1428,28,0,0,April,2,4,2013,2013-04-28 00:00:00
1429,21,0,0,April,2,4,2013,2013-04-21 00:00:00
1430,15,0,0,January,1,1,2012,2012-01-15 00:00:00
1431,20,0,0,July,3,7,2014,2014-07-20 00:00:00
1432,26,0,0,February,1,2,2012,2012-02-26 00:00:00
1433,4,0,0,March,1,3,2012,2012-03-04 00:00:00
1434,17,0,0,April,2,4,2011,2011-04-17 00:00:00
1435,21,0,0,October,4,10,2012,2012-10-21 00:00:00
1436,13,0,0,March,1,3,2011,2011-03-13 00:00:00
1437,3,6,1,January,1,1,2015,2015-01-03 00:00:00
1438,1,4,0,January,1,1,2015,2015-01-01 00:00:00
1439,2,0,0,February,1,2,2014,2014-02-02 00:00:00
1440,2,5,1,January,1,1,2015,2015-01-02 00:00:00
1441,19,0,0,February,1,2,2012,2012-02-19 00:00:00
1442,26,0,0,October,4,10,2014,2014-10-26 00:00:00
1443,3,0,0,July,3,7,2011,2011-07-03 00:00:00
1444,22,0,0,July,3,7,2012,2012-07-22 00:00:00
1445,18,0,0,December,4,12,2011,2011-12-18 00:00:00
1446,1,0,0,January,1,1,2012,2012-01-01 00:00:00
1447,28,0,0,August,3,8,2011,2011-08-28 00:00:00
1448,10,0,0,August,3,8,2014,2014-08-10 00:00:00
1449,14,0,0,August,3,8,2011,2011-08-14 00:00:00
1450,23,0,0,October,4,10,2011,2011-10-23 00:00:00
1451,3,0,0,November,4,11,2013,2013-11-03 00:00:00
1452,20,0,0,February,1,2,2011,2011-02-20 00:00:00
1453,17,0,0,February,1,2,2013,2013-02-17 00:00:00
1454,29,0,0,May,2,5,2011,2011-05-29 00:00:00
1455,18,0,0,March,1,3,2012,2012-03-18 00:00:00
1456,24,0,0,February,1,2,2013,2013-02-24 00:00:00
1457,25,0,0,March,1,3,2012,2012-03-25 00:00:00
1458,5,1,0,January,1,1,2015,2015-01-05 00:00:00
1459,10,0,0,April,2,4,2011,2011-04-10 00:00:00
1460,4,0,0,January,1,1,2015,2015-01-04 00:00:00
1461,4,0,0,September,3,9,2011,2011-09-04 00:00:00
1462,1,0,0,May,2,5,2011,2011-05-01 00:00:00
1463,10,0,0,July,3,7,2011,2011-07-10 00:00:00
1464,20,0,0,March,1,3,2011,2011-03-20 00:00:00
1465,6,2,0,January,1,1,2015,2015-01-06 00:00:00
1466,7,3,0,January,1,1,2015,2015-01-07 00:00:00
1467,8,0,0,April,2,4,2012,2012-04-08 00:00:00
